tenure,MonthlyCharges,TotalCharges,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
-1.004542318443787,0.3105672946295436,-0.7475652206002761,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
-1.2909783146442175,-0.8355185656026981,-0.9972589246864271,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
-1.2091394585869517,-1.335265306983036,-0.9797589863825693,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0.5913153746728973,1.185124092045135,1.0432691459026828,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
1.368784507216923,-0.35076422646377037,0.5860667275459776,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1.5324622193314548,1.103498790953013,2.008763223155568,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1
1.0823485110164925,0.9552405910101793,1.442439652982238,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
1.1232679390451255,1.3250531796316296,1.7342522262102933,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1.6143010753887206,0.6503950787681735,1.711506714460191,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0
1.6143010753887206,1.5582683256091208,2.5260913741230087,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
-0.390750898014293,-0.5156806511192817,-0.5383153285891615,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
1.5324622193314548,-1.326936194626697,-0.2588893615661037,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
-0.4725897540715589,1.0535241168149792,-0.11996982613888073,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1
-1.2500588866155846,0.5121318136529465,-0.9337830779419558,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
-0.7999451783006223,-1.5068450215236187,-0.9030590048996665,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0.14120166635793507,-0.04925035916429965,-0.05023455561821855,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,0
-0.30891204195702715,0.43883562491716344,-0.20478061026135475,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,0
1.6143010753887206,0.055696456525571036,1.082765228321465,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
-0.6771868942147236,0.0007243149737341454,-0.5550218188087134,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,1
-0.43167032604292593,-0.004273152440069423,-0.3856647332585338,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
1.0005096549592267,-1.480191861983334,-0.5217631199415581,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
1.450623363274189,-1.311943792385287,-0.1723373997030695,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
-0.5953480381574576,0.43383815750336036,-0.36750358821775453,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0
-1.1682200305583188,0.7886583438834001,-0.8507575520091699,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
1.6143010753887206,-1.5068450215236187,-0.4318169634956598,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
-1.2909783146442175,0.5121318136529465,-0.9794283830141085,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
-1.0863811745010528,-1.521837423765029,-0.9678572651179809,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
-0.10431490181386249,-0.022597199624015053,-0.1398721489202201,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,0
-0.5135091821001918,1.3550379841144498,-0.027687405889192787,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1
0.9186707989019608,-0.354095871406306,0.2979128315955551,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1
-1.0863811745010528,-1.521837423765029,-0.9504454877123795,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,1
-0.14523432984249543,0.9669013483090542,0.1345066066776696,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0
1.6143010753887206,-1.3685817564083917,-0.2502936739861232,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
-0.02247604575659664,0.6287393866416919,0.21131678928339262,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
0.10028223832930215,-0.843847677959037,-0.3825570615950024,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0
0.4685570905869985,0.19229389916953035,0.41787777389769276,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,0
-0.9227034623865211,-1.5035133765810833,-0.9186194034418876,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
1.0823485110164925,1.14347853026344,1.5814032688585893,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
-0.4725897540715589,0.9685671707803218,-0.1448973201208241,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
-1.2091394585869517,0.3638736137101128,-0.9013839478327986,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0.3867182345297327,0.9669013483090542,0.8304046570630639,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
1.6143010753887206,-1.343594419339375,-0.18981529778236317,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
-0.8817840343578882,-0.35243004893503804,-0.7425841298488003,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,0
0.10028223832930215,0.23560528342249287,0.1172931912931447,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1
-0.5953480381574576,0.5154634585954824,-0.37493114389584015,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1.450623363274189,-0.8421818554877694,0.21770845440696784,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.34983146998566006,0.48214700917012643,-0.1647555624530354,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
0.9186707989019608,0.29390906991686566,0.7713809356805311,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
1.1232679390451255,0.823640615780024,1.3877578558388237,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
-0.6362674661860906,0.4954735889402685,-0.4217666210944518,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
-1.2909783146442175,-0.6389515139930985,-0.9946581781878688,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
-0.4725897540715589,-0.6506122712919731,-0.5807207206503986,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
-0.8408646063292553,-1.5268348911788323,-0.9213523912878301,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0.22304052241520095,1.1451443527347078,0.631138986779465,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
-1.2909783146442175,-0.6439489814069018,-0.994724298861561,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
-0.8817840343578882,0.46049131704364493,-0.6052955710393171,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
-1.1682200305583188,1.216774718999223,-0.8542399074902903,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
-1.1682200305583188,-1.5035133765810833,-0.9746236140591452,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
1.4915427913028219,0.6503950787681735,1.5765103390053694,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.182121094386568,-0.9787792981317284,-0.43443975021878195,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0
1.286945651159657,1.466648089689392,1.9565940116124552,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
1.0005096549592267,-0.2558123456015061,0.42471024351254905,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
-1.1682200305583188,-0.5639895027860479,-0.9257824764252047,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0
-1.2909783146442175,0.18063314187065552,-0.9838143877023551,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0.5913153746728973,1.296734197620077,1.2486619986150882,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
0.795912514816062,-1.3136096148565548,-0.42167846019619565,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
-1.2909783146442175,0.9935545078493387,-0.9730587581150973,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
-0.18615375787112837,-0.17585286698065206,-0.2855359930640432,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,0
-0.4725897540715589,-0.4007389006018041,-0.4933753107030584,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0
-1.1682200305583188,0.14565086997403195,-0.8893499852208259,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
-1.2091394585869517,-1.4918526192822086,-0.9870983811623988,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
1.368784507216923,0.313898939572079,1.1002210861761945,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,0
0.9186707989019608,1.1601367549761181,1.4135889990278934,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1
1.32786507918829,-1.345260241810643,-0.3092292344703996,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
-0.10431490181386249,0.6603900135957801,0.14184600145749912,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
1.409703935245556,-0.36575662870518033,0.6769606136481301,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0
1.4915427913028219,0.4754837192850552,1.4106135687117463,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,0
-0.8408646063292553,-1.4951842642247444,-0.9061887167877621,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
-0.18615375787112837,1.2700810380797922,0.25927631793477096,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
1.6143010753887206,-0.024263022095282753,1.0656620140597604,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
1.450623363274189,0.6154128068715499,1.5123732855239767,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0
-0.8408646063292553,-0.28413132761305865,-0.7262743636714014,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
0.22304052241520095,1.2467595234820432,0.7523381816571897,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
0.3867182345297327,0.29057742497433026,0.3782494501315265,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,1
-1.0863811745010528,-1.4851893293971374,-0.9635373811034268,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
-0.02247604575659664,0.30723564968700817,-0.011245398364409732,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0.7140736587587961,-1.005432457672013,-0.22924525952745303,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0.6731542307301632,1.0918380336541387,1.15289722288428,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0
-0.7999451783006223,1.185124092045135,-0.43604868661195784,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,0
-1.2909783146442175,0.6070836945152109,-0.9781720902139576,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
-1.1273006025296857,0.5271242158943567,-0.8511101956021948,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0.05936281030066922,1.1884557369876703,0.5399144973088517,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
-1.0454617464724199,0.5354533282506957,-0.75922449939466,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
0.6322348027015302,-1.5301665361213679,-0.6380032642923711,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
-1.2091394585869517,-0.30078955232573656,-0.9408139095778885,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1
-1.1273006025296857,0.1589774497441745,-0.8737014257803486,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-1.2909783146442175,-1.052075486867511,-1.0001241538797538,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
-0.8817840343578882,0.9669013483090542,-0.5741747739548749,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,0
-1.0454617464724199,-0.00760479738260482,-0.7973320476659066,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0
0.22304052241520095,-1.4985159091672797,-0.6860729940665696,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
-1.2091394585869517,0.17063820704304886,-0.9111257270901099,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
-1.0863811745010528,0.2889116025030621,-0.8380403424357117,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
1.5324622193314548,0.1339901126751576,1.1328185783064284,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,0
1.5324622193314548,1.594916419977012,2.4537773973283517,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
-1.2909783146442175,-1.5351640035351712,-1.0065158190033292,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
1.6143010753887206,1.046860826929908,1.9946574794345742,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0
1.6143010753887206,1.6298986918736356,2.5495862535082883,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
1.0414290829878596,-0.7022527679012746,0.04874809289894138,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0
-1.1682200305583188,-1.3236045496841613,-0.9778194466209328,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
1.2051067951023913,-0.8854932397407318,0.01899378973747048,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,0
1.6143010753887206,-0.5423338106595665,0.5397822559614673,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0
-1.1682200305583188,-1.1836754620976668,-0.9626998525699927,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0.9186707989019608,1.1651342223899217,1.3697069119208647,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
0.182121094386568,0.23560528342249287,0.12033474228298378,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0.4685570905869985,-0.3424351141074314,0.10871954393772815,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
0.5913153746728973,-0.005938974911337122,0.25453766965349967,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,0
-0.5953480381574576,-1.3286020170979649,-0.8145234228258676,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
-0.6362674661860906,0.9119292067572168,-0.3470723000468779,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
-1.1273006025296857,0.4971394114115362,-0.8392525547867346,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
-0.06339547378522957,0.6553925461819765,0.14587936255272077,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
1.1232679390451255,-0.852176790315376,0.053795304324109325,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
0.8777513708733279,0.01571671721514438,0.5572821942653249,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,0
-0.9227034623865211,0.51712928106675,-0.6672286020643047,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
-0.9227034623865211,-0.009270619853872519,-0.7127416657890732,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0
0.26395995044383386,1.0118785550332845,0.6128896808404295,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,1
0.26395995044383386,-1.5001817316385475,-0.6508306749886497,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
-1.0863811745010528,-0.692257833073668,-0.8989815633553169,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
1.368784507216923,-0.6539439162345088,0.3194902114437624,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
1.2460262231310242,1.1501418201485114,1.7755335668187635,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0
0.795912514816062,0.6653874810095837,0.9518683346355573,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,0
1.0414290829878596,-0.32244524445221784,0.3810485586511611,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0.34579880650109973,1.106830435895549,0.8310438235754213,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
-0.7590257502719894,-1.345260241810643,-0.8731283799416832,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0.3867182345297327,-0.5673211477285834,-0.11908821715631863,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0
-1.2909783146442175,0.31723058451461483,-0.9820070892881028,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
-0.02247604575659664,0.861954532619183,0.2508349119267388,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
1.409703935245556,0.01571671721514438,0.8905965103474913,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0
-1.2909783146442175,0.313898939572079,-0.9820511697372308,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1.286945651159657,-1.5118424889374222,-0.42573386151598125,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
